,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,Time,Month,Year,cluster_num
3028,1,0,1,0,13.12,15.91,21,11.0014,15,2,2011,2
3029,2,0,0,0,30.34,33.335,51,0.0,17,6,2011,0
3030,3,0,1,3,11.48,12.88,52,22.0028,5,11,2012,2
3031,0,0,0,0,30.34,34.85,70,0.0,16,9,2012,1
3032,2,0,1,3,23.78,27.275,78,12.998,13,5,2012,1
3033,2,0,1,0,22.96,26.515,78,11.0014,15,5,2011,1
3034,2,0,0,0,28.7,31.82,34,16.9979,17,6,2012,0
3035,3,0,0,0,27.06,31.06,44,6.0032,13,10,2011,0
3036,3,0,1,0,9.02,13.635,80,0.0,0,12,2011,1
3037,0,0,1,0,29.52,34.85,74,7.0015,8,8,2012,1
3038,0,0,0,0,34.44,40.15,53,19.9995,15,7,2011,0
3039,2,0,1,3,23.78,27.275,83,0.0,18,5,2012,1
3040,0,0,1,0,32.8,37.88,55,11.0014,17,8,2011,0
3041,3,0,0,3,18.04,21.97,67,0.0,14,10,2012,1
3042,1,0,1,3,9.02,12.12,93,7.0015,21,1,2011,1
3043,2,0,1,0,27.06,30.305,78,0.0,1,6,2011,1
3044,1,0,0,2,3.28,2.275,79,31.0009,1,2,2012,1
3045,3,0,1,3,10.66,12.12,56,16.9979,2,12,2012,2
3046,3,0,1,3,10.66,15.15,81,0.0,5,12,2011,1
3047,2,0,1,0,28.7,32.575,65,16.9979,12,6,2011,0
3048,0,0,1,0,35.26,39.395,41,0.0,17,7,2012,0
3049,1,0,1,0,5.74,4.545,26,35.0008,18,1,2012,2
3050,3,0,1,0,15.58,19.695,94,6.0032,3,11,2011,1
3051,1,0,1,0,12.3,15.91,65,6.0032,11,2,2011,1
3052,1,0,0,2,14.76,18.18,93,6.0032,0,3,2012,1
3053,0,0,0,3,30.34,34.85,70,12.998,11,8,2011,1
3054,0,0,1,3,29.52,34.85,74,16.9979,8,7,2011,1
3055,0,0,1,0,31.16,35.605,62,19.9995,18,9,2012,0
3056,3,0,1,3,15.58,19.695,87,0.0,5,12,2012,1
3057,2,0,1,0,23.78,27.275,83,8.9981,4,6,2011,1
3058,1,0,1,0,13.94,17.425,61,7.0015,21,2,2012,2
3059,1,0,1,0,4.92,6.82,50,12.998,9,2,2012,2
3060,0,0,1,0,35.26,37.88,34,12.998,11,7,2012,0
3061,3,0,1,0,8.2,11.365,75,6.0032,4,12,2012,1
3062,1,0,1,0,9.84,10.605,38,19.9995,15,1,2011,2
3063,0,0,1,3,31.16,35.605,58,15.0013,0,7,2012,0
3064,0,0,1,0,30.34,34.85,66,7.0015,0,7,2011,1
3065,0,0,1,0,28.7,31.82,45,11.0014,8,8,2011,0
3066,3,0,1,0,15.58,19.695,46,19.0012,15,12,2011,2
3067,3,0,1,3,13.94,15.15,61,22.0028,9,11,2011,2
3068,0,0,1,0,31.16,36.365,70,27.9993,16,9,2012,0
3069,2,0,1,0,28.7,32.575,58,11.0014,9,6,2011,0
3070,0,0,1,0,30.34,33.335,48,12.998,21,8,2012,0
3071,1,0,0,0,8.2,9.09,32,23.9994,14,1,2012,2
3072,2,0,0,3,14.76,18.18,76,6.0032,8,4,2012,1
3073,3,0,1,0,15.58,19.695,46,26.0027,19,12,2012,2
3074,2,0,1,2,22.14,25.76,88,19.0012,9,5,2012,1
3075,2,0,0,2,21.32,25.0,100,7.0015,5,5,2011,1
3076,2,0,1,0,17.22,21.21,35,8.9981,21,4,2012,2
3077,0,0,0,3,29.52,34.09,70,6.0032,10,7,2012,1
3078,0,0,0,0,25.42,29.545,73,8.9981,7,7,2011,1
3079,0,1,0,0,29.52,34.85,74,12.998,19,9,2012,1
3080,0,0,1,0,31.16,37.12,75,12.998,18,9,2012,1
3081,2,0,0,3,22.14,25.76,56,7.0015,2,4,2012,0
3082,0,0,1,0,31.16,36.365,66,7.0015,1,7,2012,0
3083,2,0,0,0,33.62,34.85,24,19.0012,13,6,2012,0
3084,3,0,1,0,9.02,12.88,80,6.0032,5,12,2011,1
3085,1,0,1,3,23.78,27.275,32,19.0012,14,3,2012,0
3086,3,0,1,3,20.5,24.24,63,19.0012,10,11,2011,1
3087,3,0,1,0,13.12,15.15,49,16.9979,20,11,2012,2
3088,3,0,1,0,13.12,15.91,66,12.998,6,12,2011,1
3089,0,0,1,0,31.16,34.09,48,19.9995,13,8,2011,0
3090,1,0,0,0,20.5,24.24,27,19.9995,16,3,2012,2
3091,2,0,0,3,14.76,17.425,81,8.9981,12,4,2011,1
3092,1,0,0,3,18.86,22.725,44,23.9994,14,3,2012,2
3093,3,0,0,0,15.58,19.695,46,0.0,16,12,2011,2
3094,2,0,0,0,16.4,20.455,76,7.0015,4,5,2011,1
3095,2,0,1,0,25.42,28.03,88,8.9981,22,6,2011,1
3096,0,0,1,0,31.16,35.605,62,8.9981,11,9,2012,0
3097,0,1,0,0,35.26,40.15,47,15.0013,19,7,2012,0
3098,1,0,1,0,27.06,31.06,34,23.9994,17,2,2011,0
3099,2,0,1,0,28.7,32.575,54,8.9981,18,5,2012,0
3100,3,0,0,0,20.5,24.24,63,26.0027,0,10,2011,1
3101,2,0,1,0,29.52,32.575,34,16.9979,17,6,2012,0
3102,1,0,0,0,9.84,14.395,65,0.0,23,2,2011,1
3103,2,0,0,0,26.24,31.06,47,12.998,10,6,2012,0
3104,0,0,1,0,31.16,35.605,62,22.0028,17,8,2011,0
3105,1,0,1,0,9.02,9.85,37,22.0028,15,2,2011,2
3106,2,0,1,3,23.78,27.275,78,6.0032,22,5,2012,1
3107,0,0,1,0,28.7,32.575,65,0.0,19,8,2011,0
3108,2,0,1,0,14.76,16.665,57,23.9994,9,4,2012,2
3109,2,0,1,0,29.52,32.575,32,32.9975,15,6,2012,0
3110,3,0,1,0,13.12,15.91,70,11.0014,23,12,2011,1
3111,2,0,0,0,34.44,35.605,20,19.9995,15,6,2012,0
3112,2,0,0,0,22.14,25.76,64,11.0014,8,6,2012,1
3113,0,0,0,0,32.8,38.635,59,7.0015,3,7,2012,0
3114,1,0,0,2,16.4,20.455,71,15.0013,8,1,2011,1
3115,3,0,0,0,8.2,10.605,47,11.0014,23,12,2011,2
3116,0,0,1,0,32.8,38.635,59,8.9981,20,7,2012,0
3117,0,0,1,2,22.14,25.76,88,19.9995,20,9,2011,1
3118,0,0,1,0,28.7,32.575,58,11.0014,3,8,2011,0
3119,1,0,1,0,5.74,7.575,86,8.9981,2,1,2011,1
3120,0,0,1,0,27.88,31.82,47,19.0012,9,7,2011,0
3121,3,0,1,0,12.3,15.15,70,11.0014,6,11,2012,1
3122,2,0,1,0,27.06,31.06,65,16.9979,20,5,2012,0
3123,1,0,0,0,11.48,14.395,56,7.0015,9,2,2011,2
3124,3,0,1,0,20.5,24.24,72,8.9981,21,10,2011,1
3125,2,0,1,0,24.6,29.545,69,12.998,9,5,2011,1
3126,0,0,0,2,25.42,29.545,78,6.0032,21,8,2012,1
3127,0,0,1,3,27.06,31.06,65,8.9981,22,9,2011,0
3128,3,0,0,0,9.84,12.88,75,6.0032,8,12,2011,1
3129,2,0,1,0,24.6,28.79,78,7.0015,0,5,2012,1
3130,2,0,1,3,22.14,25.76,64,12.998,14,4,2011,1
3131,3,0,0,0,9.84,12.88,60,7.0015,20,12,2011,2
3132,2,0,1,0,20.5,24.24,22,31.0009,18,4,2012,2
3133,1,0,0,0,12.3,14.395,56,16.9979,21,3,2011,2
3134,3,0,1,3,24.6,29.545,73,11.0014,11,10,2011,1
3135,2,0,1,0,25.42,30.305,65,27.9993,17,5,2011,0
3136,2,0,1,0,24.6,30.305,23,22.0028,21,4,2012,0
3137,3,0,1,0,17.22,21.21,50,19.0012,15,12,2012,2
3138,0,0,0,3,34.44,40.15,53,16.9979,15,8,2011,0
3139,3,1,0,0,22.14,25.76,77,0.0,9,10,2011,1
3140,1,0,1,3,17.22,21.21,82,12.998,2,3,2012,1
3141,1,0,1,0,12.3,16.665,61,0.0,2,2,2012,1
3142,0,0,0,0,30.34,34.09,62,15.0013,21,7,2011,0
3143,3,0,0,0,22.96,26.515,83,12.998,8,10,2012,1
3144,1,0,1,0,13.94,15.15,42,19.9995,13,1,2012,2
3145,1,0,1,0,8.2,12.88,59,0.0,6,3,2011,2
3146,1,0,1,0,17.22,21.21,32,22.0028,17,2,2012,2
3147,1,0,1,0,9.84,9.85,44,30.0026,10,1,2012,2
3148,0,0,1,0,29.52,33.335,54,7.0015,9,8,2012,0
3149,0,0,1,3,31.16,34.85,55,16.9979,13,7,2012,0
3150,0,0,0,0,33.62,37.12,43,8.9981,22,7,2012,0
3151,3,0,1,0,14.76,18.18,81,6.0032,4,10,2012,1
3152,3,0,0,0,22.14,25.76,56,12.998,10,10,2012,0
3153,1,0,1,0,13.94,16.665,53,12.998,0,2,2011,2
3154,2,0,1,0,26.24,31.06,33,0.0,17,5,2011,0
3155,1,0,1,0,13.94,17.425,49,7.0015,22,2,2012,2
3156,2,0,0,3,22.14,25.76,56,12.998,0,4,2012,0
3157,1,0,0,3,6.56,9.09,74,7.0015,7,1,2011,1
3158,0,0,0,3,29.52,34.09,70,7.0015,11,7,2012,1
3159,0,0,0,0,31.16,34.09,40,8.9981,15,8,2012,0
3160,3,0,1,0,12.3,15.15,52,11.0014,0,12,2012,2
3161,0,0,1,3,26.24,29.545,78,16.9979,6,8,2011,1
3162,3,0,0,3,17.22,21.21,71,23.9994,14,10,2011,1
3163,3,0,1,3,21.32,25.0,63,11.0014,15,10,2012,1
3164,2,0,0,3,30.34,32.575,27,27.9993,15,6,2011,0
3165,3,0,1,3,14.76,16.665,46,27.9993,20,11,2012,2
3166,0,0,0,0,38.54,41.665,29,6.0032,18,7,2012,0
3167,3,0,0,3,21.32,25.0,29,27.9993,12,11,2011,2
3168,1,0,0,0,18.04,21.97,30,8.9981,20,3,2012,2
3169,1,0,1,0,17.22,21.21,77,11.0014,14,1,2012,1
3170,2,0,0,0,22.96,26.515,28,27.9993,20,4,2012,2
3171,0,0,1,0,23.78,27.275,83,0.0,3,9,2011,1
3172,3,0,0,0,15.58,19.695,62,15.0013,23,11,2011,2
3173,0,0,1,3,27.06,31.06,65,11.0014,1,8,2011,1
3174,2,0,1,0,28.7,32.575,61,12.998,19,5,2012,0
3175,3,0,1,0,21.32,25.0,34,11.0014,15,10,2012,2
3176,2,0,1,0,19.68,23.485,77,6.0032,22,4,2011,1
3177,2,0,0,3,15.58,19.695,82,7.0015,18,4,2011,1
3178,2,0,1,2,24.6,27.275,88,8.9981,5,6,2012,1
3179,0,0,0,0,31.98,37.12,62,7.0015,18,7,2012,0
3180,1,0,1,0,20.5,24.24,72,11.0014,9,3,2012,1
3181,3,0,0,0,14.76,17.425,71,15.0013,21,10,2011,1
3182,1,0,1,0,29.52,32.575,37,26.0027,16,3,2012,0
3183,0,0,1,3,31.16,35.605,62,7.0015,19,7,2012,0
3184,1,0,1,0,18.04,21.97,72,19.0012,0,2,2011,1
3185,0,0,0,0,26.24,30.305,69,0.0,21,9,2011,1
3186,0,1,0,0,37.72,42.425,35,16.9979,16,7,2012,0
3187,2,0,1,3,25.42,29.545,73,11.0014,15,5,2012,1
3188,1,0,1,0,12.3,16.665,61,0.0,2,2,2012,1
3189,3,0,1,3,22.14,25.76,64,11.0014,13,12,2012,1
3190,0,0,0,0,31.16,34.85,52,11.0014,10,7,2011,0
3191,1,0,1,3,13.94,15.15,49,19.9995,16,3,2011,2
3192,2,0,1,3,23.78,27.275,49,12.998,14,4,2011,0
3193,0,0,0,0,26.24,30.305,65,0.0,1,8,2012,1
3194,3,0,0,3,13.94,18.18,87,0.0,6,12,2012,1
3195,2,0,1,0,20.5,24.24,59,6.0032,1,5,2012,0
3196,1,1,0,3,7.38,9.85,43,8.9981,4,1,2011,2
3197,1,0,1,0,12.3,14.395,26,16.9979,14,2,2011,2
3198,2,0,1,0,13.12,15.15,61,19.0012,2,4,2012,2
3199,3,0,1,3,13.94,16.665,57,11.0014,23,11,2011,2
3200,2,0,0,0,14.76,16.665,29,23.9994,2,4,2012,2
3201,3,1,0,0,18.86,22.725,94,0.0,4,10,2011,1
3202,1,0,1,0,13.12,15.91,39,12.998,18,3,2011,2
3203,0,0,1,2,27.06,29.545,94,8.9981,9,9,2012,1
3204,0,0,1,0,30.34,34.85,66,12.998,5,7,2012,0
3205,2,0,0,0,20.5,24.24,48,0.0,1,5,2012,0
3206,1,0,0,0,3.28,4.545,53,12.998,5,1,2011,2
3207,3,0,1,3,14.76,18.18,71,7.0015,8,10,2011,1
3208,1,0,0,0,13.94,15.91,57,15.0013,11,1,2012,2
3209,2,0,1,3,22.96,26.515,78,16.9979,1,5,2011,1
3210,0,0,1,0,29.52,34.09,66,6.0032,22,8,2012,0
3211,0,0,0,0,18.04,21.97,82,12.998,3,9,2011,1
3212,1,0,1,3,7.38,9.09,64,12.998,2,3,2011,2
3213,1,0,1,0,11.48,13.635,61,12.998,23,3,2011,2
3214,0,0,0,0,30.34,34.09,55,12.998,16,9,2011,0
3215,1,0,0,0,5.74,5.305,46,27.9993,21,1,2011,2
3216,1,0,1,0,6.56,6.82,43,26.0027,9,1,2011,2
3217,3,0,1,0,20.5,24.24,63,6.0032,16,12,2011,1
3218,1,0,1,0,9.84,12.12,56,8.9981,2,1,2012,2
3219,1,0,1,0,9.84,9.85,30,31.0009,0,3,2011,2
3220,3,0,1,0,22.96,26.515,37,31.0009,14,10,2012,2
3221,1,0,1,0,16.4,20.455,40,15.0013,14,2,2012,2
3222,3,0,1,3,23.78,27.275,83,15.0013,20,10,2011,1
3223,3,0,1,0,22.14,25.76,52,12.998,11,10,2012,0
3224,2,0,1,0,22.96,26.515,68,22.0028,5,5,2012,1
3225,1,0,0,0,12.3,12.88,36,32.9975,19,3,2012,2
3226,2,0,1,0,24.6,31.06,43,6.0032,18,4,2012,0
3227,1,0,1,3,5.74,8.335,63,7.0015,2,2,2011,2
3228,3,0,0,2,16.4,20.455,82,11.0014,16,10,2012,1
3229,1,0,1,0,27.06,31.06,27,15.0013,13,3,2012,0
3230,1,0,1,0,9.84,10.605,41,19.0012,21,1,2012,2
3231,0,0,0,0,32.8,37.88,55,7.0015,12,7,2011,0
3232,0,0,0,2,30.34,34.85,70,0.0,12,9,2012,1
3233,1,0,1,3,13.94,16.665,42,12.998,17,2,2012,2
3234,0,0,0,0,28.7,32.575,61,11.0014,0,7,2011,0
3235,3,0,0,0,17.22,21.21,54,11.0014,5,10,2011,2
3236,3,0,1,0,13.12,17.425,87,0.0,0,11,2011,1
3237,3,0,1,3,20.5,24.24,72,12.998,17,11,2011,1
3238,1,0,1,3,23.78,27.275,32,19.9995,17,2,2011,0
3239,2,0,0,3,17.22,21.21,67,15.0013,12,4,2012,1
3240,2,0,0,0,25.42,29.545,78,6.0032,4,6,2012,1
3241,3,0,1,3,16.4,20.455,76,11.0014,17,10,2011,1
3242,0,0,0,0,30.34,34.09,55,15.0013,15,9,2011,0
3243,3,0,0,3,14.76,16.665,76,16.9979,20,10,2011,1
3244,0,0,1,3,26.24,30.305,76,11.0014,10,9,2011,1
3245,0,0,0,0,27.06,31.06,65,8.9981,3,8,2011,1
3246,0,0,1,0,27.06,30.305,78,15.0013,20,9,2012,1
3247,0,0,1,0,23.78,27.275,83,6.0032,7,9,2011,1
3248,0,0,0,0,31.16,34.85,55,19.0012,12,7,2011,0
3249,1,0,0,2,6.56,9.09,93,7.0015,9,1,2011,1
3250,1,0,1,2,13.94,17.425,0,6.0032,23,3,2011,2
3251,0,0,1,3,27.06,29.545,89,0.0,5,9,2012,1
3252,2,0,1,0,16.4,20.455,46,31.0009,15,4,2011,2
3253,0,0,1,0,31.16,35.605,58,16.9979,11,8,2011,0
3254,1,0,1,0,13.94,15.15,31,23.9994,16,3,2011,2
3255,1,0,0,3,12.3,14.395,56,16.9979,15,2,2012,2
3256,0,1,0,2,27.88,31.82,74,11.0014,9,9,2011,1
3257,3,0,0,0,24.6,31.06,46,26.0027,16,10,2011,0
3258,1,0,1,0,16.4,20.455,58,11.0014,11,2,2012,2
3259,2,0,1,0,24.6,31.06,46,11.0014,22,6,2012,0
3260,0,1,0,0,33.62,37.88,46,8.9981,11,7,2012,0
3261,3,0,1,2,18.86,22.725,88,26.0027,18,11,2011,1
3262,2,0,0,3,14.76,17.425,57,11.0014,10,4,2011,2
3263,1,0,1,3,6.56,6.82,50,23.9994,10,1,2011,2
3264,0,0,1,3,34.44,12.12,32,30.0026,16,8,2012,2
3265,3,0,1,2,23.78,27.275,88,8.9981,9,10,2012,1
3266,0,0,1,0,31.16,35.605,62,8.9981,2,7,2012,0
3267,3,0,1,3,24.6,31.06,43,11.0014,13,10,2012,0
3268,2,0,0,3,21.32,25.0,100,8.9981,2,5,2011,1
3269,0,0,1,0,28.7,33.335,84,6.0032,23,9,2012,1
3270,2,1,0,3,14.76,17.425,81,12.998,23,4,2011,1
3271,3,0,1,3,7.38,10.605,74,6.0032,9,12,2011,1
3272,1,0,1,3,12.3,15.15,75,11.0014,23,3,2011,1
3273,3,0,1,0,10.66,15.15,75,0.0,2,12,2011,1
3274,2,0,0,3,25.42,30.305,65,8.9981,17,5,2012,0
3275,2,0,1,0,27.06,31.06,39,15.0013,5,6,2011,0
3276,3,0,1,0,13.94,17.425,93,6.0032,5,12,2012,1
3277,3,0,1,0,9.02,11.365,44,12.998,8,11,2011,2
3278,2,0,0,0,14.76,16.665,50,23.9994,7,4,2011,2
3279,0,0,1,0,31.16,34.85,52,7.0015,10,7,2011,0
3280,0,0,1,0,33.62,35.605,28,19.9995,18,8,2011,0
3281,1,0,1,0,13.94,15.91,53,15.0013,1,2,2011,2
3282,1,0,0,0,13.12,15.91,49,12.998,19,1,2012,2
3283,1,0,0,0,20.5,24.24,31,23.9994,16,3,2012,2
3284,1,0,0,3,12.3,14.395,49,12.998,15,2,2012,2
3285,0,0,1,0,29.52,34.85,79,0.0,22,9,2012,1
3286,0,0,0,3,28.7,32.575,61,11.0014,1,7,2011,0
3287,1,0,1,3,6.56,9.85,86,6.0032,0,1,2011,1
3288,1,0,0,3,12.3,13.635,52,19.9995,6,3,2012,2
3289,2,0,0,3,29.52,33.335,58,8.9981,20,6,2011,0
3290,0,1,0,3,27.06,30.305,78,6.0032,4,7,2011,1
3291,3,0,1,3,14.76,18.94,71,0.0,6,10,2011,1
3292,2,0,1,3,23.78,27.275,88,0.0,0,5,2012,1
3293,2,0,0,0,25.42,28.03,88,15.0013,5,6,2011,1
3294,3,0,1,2,14.76,16.665,87,19.0012,3,10,2012,1
3295,0,0,0,0,20.5,24.24,68,0.0,3,9,2012,1
3296,1,0,0,2,9.84,11.365,87,15.0013,3,2,2012,1
3297,2,0,1,0,21.32,25.0,77,11.0014,1,6,2012,1
3298,1,1,0,2,7.38,9.09,59,12.998,19,1,2011,2
3299,3,1,0,0,14.76,16.665,37,27.9993,15,11,2011,2
3300,2,0,1,0,11.48,14.395,56,7.0015,6,4,2012,2
3301,2,0,0,0,18.86,22.725,82,8.9981,20,4,2011,1
3302,3,0,0,0,16.4,20.455,71,16.9979,0,10,2012,1
3303,2,0,1,3,25.42,31.06,57,15.0013,12,5,2012,0
3304,1,0,1,2,17.22,21.21,0,16.9979,16,3,2011,2
3305,0,0,0,2,28.7,33.335,84,19.0012,23,8,2011,1
3306,0,0,1,3,21.32,25.0,48,8.9981,17,9,2011,0
3307,2,0,1,0,23.78,27.275,53,22.0028,3,6,2011,0
3308,2,0,1,2,14.76,16.665,87,22.0028,5,5,2011,1
3309,3,0,0,3,11.48,15.15,61,6.0032,2,12,2011,2
3310,2,1,0,0,30.34,33.335,45,19.9995,13,4,2012,0
3311,3,0,0,3,12.3,15.15,56,11.0014,23,11,2012,2
3312,3,0,0,0,12.3,15.15,87,8.9981,5,11,2012,1
3313,3,0,1,0,13.12,16.665,61,8.9981,20,12,2012,2
3314,2,0,0,3,21.32,25.0,59,8.9981,3,4,2012,0
3315,3,0,1,2,22.96,26.515,64,7.0015,18,10,2012,1
3316,2,0,1,0,20.5,24.24,34,27.9993,14,4,2011,2
3317,1,0,1,0,5.74,7.575,59,11.0014,23,1,2011,2
3318,3,0,1,0,18.86,22.725,36,26.0027,16,11,2011,2
3319,1,0,1,0,15.58,19.695,40,8.9981,18,2,2012,2
3320,2,0,0,0,24.6,31.06,38,12.998,16,5,2011,0
3321,1,0,1,0,8.2,9.09,32,23.9994,7,2,2011,2
3322,1,0,1,0,10.66,11.365,33,22.0028,12,1,2011,2
3323,0,0,1,0,34.44,36.365,32,11.0014,18,7,2012,0
3324,2,0,1,3,22.14,25.76,88,11.0014,11,6,2012,1
3325,2,0,1,3,20.5,24.24,77,19.0012,9,5,2011,1
3326,0,0,1,0,35.26,37.88,36,11.0014,10,8,2011,0
3327,0,0,1,0,32.8,35.605,36,6.0032,16,8,2012,0
3328,3,0,1,0,22.14,25.76,64,6.0032,18,10,2011,1
3329,3,0,1,0,13.12,15.91,81,12.998,6,11,2011,1
3330,1,0,1,0,12.3,14.395,52,16.9979,23,3,2011,2
3331,1,0,1,3,16.4,20.455,76,8.9981,13,3,2011,1
3332,3,0,0,3,15.58,19.695,82,7.0015,16,12,2012,1
3333,3,0,1,0,27.06,30.305,78,11.0014,10,10,2012,1
3334,3,0,1,0,22.14,25.76,64,19.0012,11,10,2011,1
3335,2,0,1,2,21.32,25.0,88,8.9981,6,6,2012,1
3336,2,0,1,3,21.32,25.0,77,12.998,1,5,2012,1
3337,0,0,1,0,34.44,37.88,44,0.0,11,8,2012,0
3338,1,0,0,0,15.58,19.695,17,39.0007,8,2,2011,2
3339,1,0,1,2,5.74,6.82,86,12.998,0,2,2011,1
3340,2,0,0,0,26.24,31.06,36,0.0,17,6,2012,0
3341,0,0,1,2,24.6,27.275,88,19.9995,16,9,2012,1
3342,1,0,1,0,9.02,10.605,51,19.9995,11,1,2011,2
3343,2,0,1,0,26.24,31.06,29,8.9981,18,5,2011,0
3344,3,0,1,3,16.4,20.455,66,22.0028,2,12,2012,1
3345,1,0,0,3,10.66,12.12,65,19.0012,10,2,2012,2
3346,2,0,1,0,29.52,34.85,74,11.0014,23,6,2011,1
3347,0,0,0,3,30.34,34.85,70,0.0,11,9,2012,1
3348,0,0,1,0,21.32,25.0,72,6.0032,2,9,2012,1
3349,2,0,1,0,23.78,27.275,40,22.0028,13,5,2011,0
3350,2,0,1,0,18.04,21.97,30,11.0014,3,4,2012,2
3351,1,0,1,2,15.58,19.695,0,19.0012,8,3,2011,2
3352,3,0,1,3,20.5,24.24,88,7.0015,16,12,2012,1
3353,3,0,1,3,13.94,15.15,53,19.9995,12,11,2011,2
3354,3,0,0,3,14.76,18.94,71,0.0,14,12,2012,1
3355,3,0,1,3,16.4,20.455,71,8.9981,12,10,2011,1
3356,1,0,1,0,12.3,13.635,49,27.9993,0,2,2011,2
3357,2,0,1,3,27.06,31.06,50,12.998,16,5,2012,0
3358,1,0,1,0,4.92,6.82,50,12.998,23,1,2011,2
3359,2,0,1,3,21.32,25.0,88,11.0014,15,5,2011,1
3360,2,0,0,3,29.52,32.575,34,16.9979,17,6,2011,0
3361,0,0,1,0,27.88,31.82,54,12.998,9,7,2011,0
3362,2,0,1,0,18.86,22.725,63,0.0,8,4,2011,1
3363,3,0,1,3,13.94,16.665,46,8.9981,16,12,2012,2
3364,1,0,1,0,6.56,6.06,47,31.0009,10,1,2012,2
3365,3,0,0,0,10.66,13.635,65,7.0015,7,11,2012,1
3366,1,0,0,0,10.66,11.365,60,23.9994,4,2,2011,2
3367,1,0,1,0,9.02,11.365,51,8.9981,18,1,2011,2
3368,2,0,1,3,26.24,31.06,50,19.0012,22,4,2011,0
3369,1,0,1,3,13.12,15.91,70,11.0014,17,2,2011,1
3370,1,0,1,0,27.06,31.06,36,19.0012,16,2,2011,0
3371,1,0,1,3,12.3,15.91,93,7.0015,6,3,2011,1
3372,1,0,0,3,12.3,14.395,87,12.998,2,3,2011,1
3373,2,0,1,0,22.14,25.76,60,8.9981,20,5,2011,0
3374,1,0,1,0,5.74,4.545,39,39.0007,16,1,2012,2
3375,2,0,0,2,20.5,24.24,88,31.0009,16,4,2011,1
3376,0,0,1,0,18.86,22.725,77,7.0015,6,9,2012,1
3377,2,0,1,3,17.22,21.21,82,19.0012,20,4,2011,1
3378,3,0,1,0,22.96,26.515,52,19.9995,10,10,2012,0
3379,2,0,0,0,13.12,15.91,61,11.0014,23,4,2011,2
3380,1,0,1,0,22.14,25.76,52,19.0012,19,2,2012,0
3381,2,0,1,2,19.68,23.485,47,15.0013,10,4,2012,2
3382,3,0,1,0,10.66,13.635,75,7.0015,4,12,2012,1
3383,3,0,1,3,10.66,13.635,81,7.0015,5,12,2012,1
3384,2,0,1,0,18.04,21.97,35,11.0014,23,4,2012,2
3385,2,0,1,0,12.3,14.395,61,15.0013,5,4,2012,2
3386,0,0,1,0,27.06,30.305,83,11.0014,20,7,2011,1
3387,2,0,1,0,18.86,22.725,88,8.9981,7,5,2011,1
3388,3,0,0,3,16.4,20.455,87,19.0012,14,12,2012,1
3389,1,0,1,0,25.42,31.06,29,39.0007,19,2,2011,0
3390,0,0,1,0,30.34,33.335,48,6.0032,9,8,2011,0
3391,3,0,1,3,17.22,21.21,94,8.9981,21,12,2012,1
3392,1,0,1,3,7.38,12.12,55,0.0,23,1,2011,2
3393,3,0,1,0,18.04,21.97,51,8.9981,0,10,2012,2
3394,3,0,1,0,18.86,22.725,82,15.0013,1,10,2012,1
3395,0,0,0,0,20.5,24.24,72,0.0,5,9,2012,1
3396,1,0,0,3,10.66,11.365,48,19.9995,5,2,2012,2
3397,1,0,1,0,23.78,27.275,19,26.0027,13,2,2011,2
3398,2,0,1,0,13.94,15.91,66,16.9979,3,5,2011,1
3399,2,0,1,0,27.06,31.06,74,11.0014,1,6,2012,1
3400,1,0,1,0,7.38,8.335,51,19.9995,4,3,2012,2
3401,1,0,1,3,7.38,10.605,51,6.0032,8,1,2011,2
3402,2,0,0,0,22.96,26.515,73,7.0015,11,5,2012,1
3403,1,0,1,3,17.22,21.21,71,11.0014,19,1,2012,1
3404,1,0,1,0,8.2,9.09,47,23.9994,17,1,2011,2
3405,0,0,0,0,32.8,36.365,46,19.9995,18,7,2011,0
3406,0,0,1,0,31.98,36.365,55,19.9995,16,8,2012,0
3407,0,0,1,0,27.06,31.06,65,15.0013,2,8,2011,1
3408,1,0,1,0,9.84,14.395,60,0.0,10,1,2012,2
3409,0,0,0,3,39.36,43.18,30,8.9981,14,7,2012,0
3410,1,0,1,3,26.24,31.06,50,12.998,19,3,2012,0
3411,3,0,1,0,13.94,18.18,61,0.0,19,12,2011,2
3412,1,0,1,3,18.86,22.725,82,12.998,4,3,2012,1
3413,3,0,0,0,21.32,25.0,48,27.9993,18,10,2012,2
3414,0,0,0,3,27.88,31.82,89,8.9981,1,7,2012,1
3415,1,0,1,0,13.94,15.91,61,19.0012,18,1,2011,2
3416,1,0,1,3,9.02,12.12,73,7.0015,6,1,2012,1
3417,1,0,1,3,9.84,12.12,81,8.9981,5,3,2011,1
3418,2,0,0,0,9.84,12.12,70,11.0014,3,4,2011,1
3419,3,0,1,3,15.58,19.695,43,22.0028,18,11,2012,2
3420,2,0,1,0,20.5,24.24,31,12.998,16,4,2012,2
3421,1,0,0,3,12.3,14.395,52,16.9979,19,2,2012,2
3422,1,0,0,0,9.84,12.88,70,6.0032,2,2,2012,1
3423,1,0,0,0,13.12,14.395,45,26.0027,11,3,2012,2
3424,3,0,1,3,13.94,15.15,42,23.9994,12,12,2011,2
3425,2,0,1,3,29.52,34.85,79,6.0032,4,6,2011,1
3426,1,0,1,3,13.12,15.15,57,19.9995,11,3,2011,2
3427,1,0,1,0,6.56,9.09,80,8.9981,7,3,2011,1
3428,2,0,1,0,22.96,26.515,43,6.0032,22,5,2012,0
