,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed
3290,7/4/2011 4:00,Fall,1,0, Mist + Cloudy ,27.06,30.305,78,6.0032
3291,10/3/2011 6:00,Winter,0,1, Mist + Cloudy ,14.76,18.94,71,0.0
3292,5/16/2012 0:00,Summer,0,1, Mist + Cloudy ,23.78,27.275,88,0.0
3293,6/12/2011 5:00,Summer,0,0, Clear + Few clouds,25.42,28.03,88,15.0013
3294,10/9/2012 3:00,Winter,0,1," Light Snow, Light Rain",14.76,16.665,87,19.0012
3295,9/16/2012 3:00,Fall,0,0, Clear + Few clouds,20.5,24.24,68,0.0
3296,2/11/2012 3:00,Spring,0,0," Light Snow, Light Rain",9.84,11.365,87,15.0013
3297,6/7/2012 1:00,Summer,0,1, Clear + Few clouds,21.32,25.0,77,11.0014
3298,1/17/2011 19:00,Spring,1,0," Light Snow, Light Rain",7.38,9.09,59,12.998
3299,11/11/2011 15:00,Winter,1,0, Clear + Few clouds,14.76,16.665,37,27.9993
3300,4/11/2012 6:00,Summer,0,1, Clear + Few clouds,11.48,14.395,56,7.0015
3301,4/10/2011 20:00,Summer,0,0, Clear + Few clouds,18.86,22.725,82,8.9981
3302,10/14/2012 0:00,Winter,0,0, Clear + Few clouds,16.4,20.455,71,16.9979
3303,5/9/2012 12:00,Summer,0,1, Mist + Cloudy ,25.42,31.06,57,15.0013
3304,3/10/2011 16:00,Spring,0,1," Light Snow, Light Rain",17.22,21.21,0,16.9979
3305,8/6/2011 23:00,Fall,0,0," Light Snow, Light Rain",28.7,33.335,84,19.0012
3306,9/16/2011 17:00,Fall,0,1, Mist + Cloudy ,21.32,25.0,48,8.9981
3307,6/14/2011 3:00,Summer,0,1, Clear + Few clouds,23.78,27.275,53,22.0028
3308,5/4/2011 5:00,Summer,0,1," Light Snow, Light Rain",14.76,16.665,87,22.0028
3309,12/10/2011 2:00,Winter,0,0, Mist + Cloudy ,11.48,15.15,61,6.0032
3310,4/16/2012 13:00,Summer,1,0, Clear + Few clouds,30.34,33.335,45,19.9995
3311,11/4/2012 23:00,Winter,0,0, Mist + Cloudy ,12.3,15.15,56,11.0014
3312,11/11/2012 5:00,Winter,0,0, Clear + Few clouds,12.3,15.15,87,8.9981
3313,12/14/2012 20:00,Winter,0,1, Clear + Few clouds,13.12,16.665,61,8.9981
3314,4/15/2012 3:00,Summer,0,0, Mist + Cloudy ,21.32,25.0,59,8.9981
3315,10/1/2012 18:00,Winter,0,1," Light Snow, Light Rain",22.96,26.515,64,7.0015
3316,4/6/2011 14:00,Summer,0,1, Clear + Few clouds,20.5,24.24,34,27.9993
3317,1/10/2011 23:00,Spring,0,1, Clear + Few clouds,5.74,7.575,59,11.0014
3318,11/4/2011 16:00,Winter,0,1, Clear + Few clouds,18.86,22.725,36,26.0027
3319,2/3/2012 18:00,Spring,0,1, Clear + Few clouds,15.58,19.695,40,8.9981
3320,5/7/2011 16:00,Summer,0,0, Clear + Few clouds,24.6,31.06,38,12.998
3321,2/15/2011 7:00,Spring,0,1, Clear + Few clouds,8.2,9.09,32,23.9994
3322,1/5/2011 12:00,Spring,0,1, Clear + Few clouds,10.66,11.365,33,22.0028
3323,7/2/2012 18:00,Fall,0,1, Clear + Few clouds,34.44,36.365,32,11.0014
3324,6/18/2012 11:00,Summer,0,1, Mist + Cloudy ,22.14,25.76,88,11.0014
3325,5/12/2011 9:00,Summer,0,1, Mist + Cloudy ,20.5,24.24,77,19.0012
3326,8/1/2011 10:00,Fall,0,1, Clear + Few clouds,35.26,37.88,36,11.0014
3327,8/13/2012 16:00,Fall,0,1, Clear + Few clouds,32.8,35.605,36,6.0032
3328,10/6/2011 18:00,Winter,0,1, Clear + Few clouds,22.14,25.76,64,6.0032
3329,11/1/2011 6:00,Winter,0,1, Clear + Few clouds,13.12,15.91,81,12.998
3330,3/11/2011 23:00,Spring,0,1, Clear + Few clouds,12.3,14.395,52,16.9979
3331,3/16/2011 13:00,Spring,0,1, Mist + Cloudy ,16.4,20.455,76,8.9981
3332,12/16/2012 16:00,Winter,0,0, Mist + Cloudy ,15.58,19.695,82,7.0015
3333,10/3/2012 10:00,Winter,0,1, Clear + Few clouds,27.06,30.305,78,11.0014
3334,10/4/2011 11:00,Winter,0,1, Clear + Few clouds,22.14,25.76,64,19.0012
3335,6/18/2012 6:00,Summer,0,1," Light Snow, Light Rain",21.32,25.0,88,8.9981
3336,5/7/2012 1:00,Summer,0,1, Mist + Cloudy ,21.32,25.0,77,12.998
3337,8/9/2012 11:00,Fall,0,1, Clear + Few clouds,34.44,37.88,44,0.0
3338,2/19/2011 8:00,Spring,0,0, Clear + Few clouds,15.58,19.695,17,39.0007
3339,2/10/2011 0:00,Spring,0,1," Light Snow, Light Rain",5.74,6.82,86,12.998
3340,6/2/2012 17:00,Summer,0,0, Clear + Few clouds,26.24,31.06,36,0.0
3341,9/18/2012 16:00,Fall,0,1," Light Snow, Light Rain",24.6,27.275,88,19.9995
3342,1/4/2011 11:00,Spring,0,1, Clear + Few clouds,9.02,10.605,51,19.9995
3343,5/10/2011 18:00,Summer,0,1, Clear + Few clouds,26.24,31.06,29,8.9981
3344,12/11/2012 2:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,66,22.0028
3345,2/5/2012 10:00,Spring,0,0, Mist + Cloudy ,10.66,12.12,65,19.0012
3346,6/10/2011 23:00,Summer,0,1, Clear + Few clouds,29.52,34.85,74,11.0014
3347,9/2/2012 11:00,Fall,0,0, Mist + Cloudy ,30.34,34.85,70,0.0
3348,9/12/2012 2:00,Fall,0,1, Clear + Few clouds,21.32,25.0,72,6.0032
3349,5/6/2011 13:00,Summer,0,1, Clear + Few clouds,23.78,27.275,40,22.0028
3350,4/9/2012 3:00,Summer,0,1, Clear + Few clouds,18.04,21.97,30,11.0014
3351,3/10/2011 8:00,Spring,0,1," Light Snow, Light Rain",15.58,19.695,0,19.0012
3352,12/10/2012 16:00,Winter,0,1, Mist + Cloudy ,20.5,24.24,88,7.0015
3353,11/17/2011 12:00,Winter,0,1, Mist + Cloudy ,13.94,15.15,53,19.9995
3354,12/1/2012 14:00,Winter,0,0, Mist + Cloudy ,14.76,18.94,71,0.0
3355,10/3/2011 12:00,Winter,0,1, Mist + Cloudy ,16.4,20.455,71,8.9981
3356,2/15/2011 0:00,Spring,0,1, Clear + Few clouds,12.3,13.635,49,27.9993
3357,5/9/2012 16:00,Summer,0,1, Mist + Cloudy ,27.06,31.06,50,12.998
3358,1/13/2011 23:00,Spring,0,1, Clear + Few clouds,4.92,6.82,50,12.998
3359,5/13/2011 15:00,Summer,0,1, Mist + Cloudy ,21.32,25.0,88,11.0014
3360,6/4/2011 17:00,Summer,0,0, Mist + Cloudy ,29.52,32.575,34,16.9979
3361,7/15/2011 9:00,Fall,0,1, Clear + Few clouds,27.88,31.82,54,12.998
3362,4/18/2011 8:00,Summer,0,1, Clear + Few clouds,18.86,22.725,63,0.0
3363,12/12/2012 16:00,Winter,0,1, Mist + Cloudy ,13.94,16.665,46,8.9981
3364,1/3/2012 10:00,Spring,0,1, Clear + Few clouds,6.56,6.06,47,31.0009
3365,11/4/2012 7:00,Winter,0,0, Clear + Few clouds,10.66,13.635,65,7.0015
3366,2/6/2011 4:00,Spring,0,0, Clear + Few clouds,10.66,11.365,60,23.9994
3367,1/6/2011 18:00,Spring,0,1, Clear + Few clouds,9.02,11.365,51,8.9981
3368,4/11/2011 22:00,Summer,0,1, Mist + Cloudy ,26.24,31.06,50,19.0012
3369,2/7/2011 17:00,Spring,0,1, Mist + Cloudy ,13.12,15.91,70,11.0014
3370,2/18/2011 16:00,Spring,0,1, Clear + Few clouds,27.06,31.06,36,19.0012
3371,3/16/2011 6:00,Spring,0,1, Mist + Cloudy ,12.3,15.91,93,7.0015
3372,3/5/2011 2:00,Spring,0,0, Mist + Cloudy ,12.3,14.395,87,12.998
3373,5/10/2011 20:00,Summer,0,1, Clear + Few clouds,22.14,25.76,60,8.9981
3374,1/3/2012 16:00,Spring,0,1, Clear + Few clouds,5.74,4.545,39,39.0007
3375,4/16/2011 16:00,Summer,0,0," Light Snow, Light Rain",20.5,24.24,88,31.0009
3376,9/11/2012 6:00,Fall,0,1, Clear + Few clouds,18.86,22.725,77,7.0015
3377,4/12/2011 20:00,Summer,0,1, Mist + Cloudy ,17.22,21.21,82,19.0012
3378,10/10/2012 10:00,Winter,0,1, Clear + Few clouds,22.96,26.515,52,19.9995
3379,4/2/2011 23:00,Summer,0,0, Clear + Few clouds,13.12,15.91,61,11.0014
3380,2/1/2012 19:00,Spring,0,1, Clear + Few clouds,22.14,25.76,52,19.0012
3381,4/18/2012 10:00,Summer,0,1," Light Snow, Light Rain",19.68,23.485,47,15.0013
3382,12/7/2012 4:00,Winter,0,1, Clear + Few clouds,10.66,13.635,75,7.0015
3383,12/7/2012 5:00,Winter,0,1, Mist + Cloudy ,10.66,13.635,81,7.0015
3384,4/2/2012 23:00,Summer,0,1, Clear + Few clouds,18.04,21.97,35,11.0014
3385,4/12/2012 5:00,Summer,0,1, Clear + Few clouds,12.3,14.395,61,15.0013
3386,7/8/2011 20:00,Fall,0,1, Clear + Few clouds,27.06,30.305,83,11.0014
3387,5/12/2011 7:00,Summer,0,1, Clear + Few clouds,18.86,22.725,88,8.9981
3388,12/8/2012 14:00,Winter,0,0, Mist + Cloudy ,16.4,20.455,87,19.0012
3389,2/18/2011 19:00,Spring,0,1, Clear + Few clouds,25.42,31.06,29,39.0007
3390,8/17/2011 9:00,Fall,0,1, Clear + Few clouds,30.34,33.335,48,6.0032
3391,12/17/2012 21:00,Winter,0,1, Mist + Cloudy ,17.22,21.21,94,8.9981
3392,1/14/2011 23:00,Spring,0,1, Mist + Cloudy ,7.38,12.12,55,0.0
3393,10/11/2012 0:00,Winter,0,1, Clear + Few clouds,18.04,21.97,51,8.9981
3394,10/18/2012 1:00,Winter,0,1, Clear + Few clouds,18.86,22.725,82,15.0013
3395,9/16/2012 5:00,Fall,0,0, Clear + Few clouds,20.5,24.24,72,0.0
3396,2/19/2012 5:00,Spring,0,0, Mist + Cloudy ,10.66,11.365,48,19.9995
3397,2/14/2011 13:00,Spring,0,1, Clear + Few clouds,23.78,27.275,19,26.0027
3398,5/5/2011 3:00,Summer,0,1, Clear + Few clouds,13.94,15.91,66,16.9979
3399,6/11/2012 1:00,Summer,0,1, Clear + Few clouds,27.06,31.06,74,11.0014
3400,3/6/2012 4:00,Spring,0,1, Clear + Few clouds,7.38,8.335,51,19.9995
3401,1/11/2011 8:00,Spring,0,1, Mist + Cloudy ,7.38,10.605,51,6.0032
3402,5/6/2012 11:00,Summer,0,0, Clear + Few clouds,22.96,26.515,73,7.0015
3403,1/12/2012 19:00,Spring,0,1, Mist + Cloudy ,17.22,21.21,71,11.0014
3404,1/12/2011 17:00,Spring,0,1, Clear + Few clouds,8.2,9.09,47,23.9994
3405,7/17/2011 18:00,Fall,0,0, Clear + Few clouds,32.8,36.365,46,19.9995
3406,8/10/2012 16:00,Fall,0,1, Clear + Few clouds,31.98,36.365,55,19.9995
3407,8/18/2011 2:00,Fall,0,1, Clear + Few clouds,27.06,31.06,65,15.0013
3408,1/9/2012 10:00,Spring,0,1, Clear + Few clouds,9.84,14.395,60,0.0
3409,7/7/2012 14:00,Fall,0,0, Mist + Cloudy ,39.36,43.18,30,8.9981
3410,3/15/2012 19:00,Spring,0,1, Mist + Cloudy ,26.24,31.06,50,12.998
3411,12/9/2011 19:00,Winter,0,1, Clear + Few clouds,13.94,18.18,61,0.0
3412,3/13/2012 4:00,Spring,0,1, Mist + Cloudy ,18.86,22.725,82,12.998
3413,10/6/2012 18:00,Winter,0,0, Clear + Few clouds,21.32,25.0,48,27.9993
3414,7/15/2012 1:00,Fall,0,0, Mist + Cloudy ,27.88,31.82,89,8.9981
3415,1/19/2011 18:00,Spring,0,1, Clear + Few clouds,13.94,15.91,61,19.0012
3416,1/6/2012 6:00,Spring,0,1, Mist + Cloudy ,9.02,12.12,73,7.0015
3417,3/9/2011 5:00,Spring,0,1, Mist + Cloudy ,9.84,12.12,81,8.9981
3418,4/2/2011 3:00,Summer,0,0, Clear + Few clouds,9.84,12.12,70,11.0014
3419,11/2/2012 18:00,Winter,0,1, Mist + Cloudy ,15.58,19.695,43,22.0028
3420,4/5/2012 16:00,Summer,0,1, Clear + Few clouds,20.5,24.24,31,12.998
3421,2/19/2012 19:00,Spring,0,0, Mist + Cloudy ,12.3,14.395,52,16.9979
3422,2/4/2012 2:00,Spring,0,0, Clear + Few clouds,9.84,12.88,70,6.0032
3423,3/4/2012 11:00,Spring,0,0, Clear + Few clouds,13.12,14.395,45,26.0027
3424,12/16/2011 12:00,Winter,0,1, Mist + Cloudy ,13.94,15.15,42,23.9994
3425,6/9/2011 4:00,Summer,0,1, Mist + Cloudy ,29.52,34.85,79,6.0032
3426,3/11/2011 11:00,Spring,0,1, Mist + Cloudy ,13.12,15.15,57,19.9995
3427,3/4/2011 7:00,Spring,0,1, Clear + Few clouds,6.56,9.09,80,8.9981
3428,5/17/2012 22:00,Summer,0,1, Clear + Few clouds,22.96,26.515,43,6.0032
3429,11/10/2012 14:00,Winter,0,0, Clear + Few clouds,22.14,25.76,37,0.0
3430,4/14/2011 13:00,Summer,0,1, Clear + Few clouds,22.96,26.515,37,15.0013
3431,10/9/2012 22:00,Winter,0,1, Mist + Cloudy ,19.68,23.485,77,6.0032
3432,2/13/2011 19:00,Spring,0,0, Clear + Few clouds,16.4,20.455,35,19.0012
3433,12/18/2012 4:00,Winter,0,1, Clear + Few clouds,17.22,21.21,82,11.0014
3434,8/1/2011 5:00,Fall,0,1, Clear + Few clouds,27.06,30.305,83,7.0015
3435,6/18/2011 18:00,Summer,0,0, Mist + Cloudy ,30.34,34.09,55,12.998
3436,9/14/2011 2:00,Fall,0,1, Clear + Few clouds,24.6,28.03,83,0.0
3437,3/3/2012 18:00,Spring,0,0, Clear + Few clouds,20.5,24.24,25,16.9979
3438,10/14/2011 7:00,Winter,0,1," Light Snow, Light Rain",22.96,26.515,88,12.998
3439,6/17/2011 16:00,Summer,0,1, Clear + Few clouds,31.16,34.09,45,11.0014
3440,6/2/2011 21:00,Summer,0,1, Clear + Few clouds,27.06,31.06,31,12.998
3441,9/10/2012 18:00,Fall,0,1, Clear + Few clouds,25.42,31.06,35,19.9995
3442,12/12/2012 11:00,Winter,0,1, Mist + Cloudy ,13.12,15.15,49,15.0013
3443,3/19/2011 20:00,Spring,0,0, Clear + Few clouds,17.22,21.21,35,15.0013
3444,5/15/2012 17:00,Summer,0,1, Clear + Few clouds,27.88,31.82,65,7.0015
3445,7/6/2011 3:00,Fall,0,1, Clear + Few clouds,28.7,33.335,79,0.0
3446,9/9/2011 10:00,Fall,0,1, Mist + Cloudy ,25.42,25.76,100,0.0
3447,3/17/2011 17:00,Spring,0,1, Clear + Few clouds,20.5,24.24,42,12.998
3448,10/15/2012 16:00,Winter,0,1, Clear + Few clouds,22.96,26.515,64,19.9995
3449,5/12/2011 15:00,Summer,0,1, Mist + Cloudy ,26.24,31.06,53,16.9979
3450,4/9/2012 6:00,Summer,0,1, Clear + Few clouds,17.22,21.21,26,15.0013
3451,7/12/2012 19:00,Fall,0,1, Clear + Few clouds,30.34,33.335,48,15.0013
3452,7/16/2011 12:00,Fall,0,0, Clear + Few clouds,31.16,34.09,43,19.0012
3453,9/18/2012 21:00,Fall,0,1, Mist + Cloudy ,24.6,27.275,88,12.998
3454,11/4/2012 13:00,Winter,0,0, Clear + Few clouds,16.4,20.455,43,15.0013
3455,7/3/2011 19:00,Fall,0,0, Mist + Cloudy ,27.06,30.305,83,12.998
3456,1/11/2011 5:00,Spring,0,1, Mist + Cloudy ,6.56,9.09,55,8.9981
3457,11/10/2011 17:00,Winter,0,1," Light Snow, Light Rain",14.76,17.425,81,15.0013
3458,1/11/2012 14:00,Spring,0,1," Light Snow, Light Rain",13.12,16.665,81,7.0015
3459,2/11/2012 2:00,Spring,0,0," Light Snow, Light Rain",10.66,12.88,81,12.998
3460,12/18/2011 17:00,Winter,0,0, Clear + Few clouds,11.48,13.635,46,11.0014
3461,11/14/2012 4:00,Winter,0,1, Clear + Few clouds,9.02,11.365,69,12.998
3462,1/15/2012 3:00,Spring,0,0, Mist + Cloudy ,6.56,6.82,48,26.0027
3463,12/11/2011 17:00,Winter,0,0, Clear + Few clouds,11.48,15.91,30,0.0
3464,11/3/2012 6:00,Winter,0,0, Mist + Cloudy ,13.12,15.91,49,12.998
3465,7/19/2011 1:00,Fall,0,1, Mist + Cloudy ,30.34,34.85,66,8.9981
3466,3/11/2011 18:00,Spring,0,1, Clear + Few clouds,13.12,15.15,49,22.0028
3467,2/11/2011 12:00,Spring,0,1, Clear + Few clouds,9.02,11.365,47,8.9981
3468,8/3/2011 4:00,Fall,0,1, Mist + Cloudy ,31.16,34.85,52,11.0014
3469,3/3/2011 14:00,Spring,0,1, Clear + Few clouds,9.84,12.88,21,7.0015
3470,10/13/2011 23:00,Winter,0,1, Mist + Cloudy ,23.78,27.275,88,12.998
3471,3/9/2012 18:00,Spring,0,1, Clear + Few clouds,18.04,21.97,26,35.0008
3472,9/3/2012 3:00,Fall,1,0, Clear + Few clouds,27.06,29.545,89,8.9981
3473,4/12/2012 20:00,Summer,0,1, Clear + Few clouds,18.04,21.97,33,16.9979
3474,9/12/2011 6:00,Fall,0,1, Clear + Few clouds,22.96,26.515,83,0.0
3475,5/1/2011 20:00,Summer,0,0, Mist + Cloudy ,18.86,22.725,82,0.0
3476,7/19/2012 13:00,Fall,0,1, Clear + Few clouds,34.44,38.635,47,8.9981
3477,8/9/2012 2:00,Fall,0,1, Clear + Few clouds,28.7,33.335,84,6.0032
3478,8/5/2012 23:00,Fall,0,0, Mist + Cloudy ,29.52,34.85,79,11.0014
3479,9/9/2011 4:00,Fall,0,1," Light Snow, Light Rain",25.42,27.275,94,11.0014
3480,10/10/2012 7:00,Winter,0,1, Clear + Few clouds,18.86,22.725,82,7.0015
3481,10/1/2011 16:00,Winter,0,0, Mist + Cloudy ,16.4,20.455,76,19.9995
3482,7/19/2011 21:00,Fall,0,1, Clear + Few clouds,30.34,35.605,74,8.9981
3483,6/16/2011 8:00,Summer,0,1, Mist + Cloudy ,24.6,29.545,69,8.9981
3484,1/9/2011 16:00,Spring,0,0, Clear + Few clouds,8.2,8.335,34,30.0026
3485,9/3/2011 16:00,Fall,0,0, Clear + Few clouds,29.52,34.09,70,12.998
3486,5/4/2011 10:00,Summer,0,1, Mist + Cloudy ,13.94,15.91,93,19.0012
3487,7/9/2011 4:00,Fall,0,0, Clear + Few clouds,26.24,28.79,83,15.0013
3488,4/14/2012 13:00,Summer,0,0, Clear + Few clouds,25.42,31.06,33,19.9995
3489,4/17/2012 9:00,Summer,0,1, Clear + Few clouds,24.6,31.06,38,32.9975
3490,5/16/2011 23:00,Summer,0,1, Clear + Few clouds,22.96,26.515,88,6.0032
3491,11/1/2012 1:00,Winter,0,1, Clear + Few clouds,12.3,15.91,75,7.0015
3492,4/11/2012 7:00,Summer,0,1, Clear + Few clouds,11.48,14.395,52,8.9981
3493,2/4/2012 14:00,Spring,0,0, Mist + Cloudy ,13.12,15.15,66,15.0013
3494,4/13/2012 4:00,Summer,0,1, Mist + Cloudy ,13.94,16.665,53,8.9981
3495,6/2/2012 4:00,Summer,0,0, Clear + Few clouds,22.14,25.76,68,19.0012
3496,8/4/2011 0:00,Fall,0,1, Mist + Cloudy ,27.88,31.82,89,6.0032
3497,8/19/2012 13:00,Fall,0,0," Light Snow, Light Rain",26.24,28.79,83,8.9981
3498,12/18/2011 7:00,Winter,0,0, Clear + Few clouds,8.2,10.605,59,11.0014
3499,1/5/2011 6:00,Spring,0,1, Clear + Few clouds,8.2,9.85,47,15.0013
3500,5/18/2012 2:00,Summer,0,1, Clear + Few clouds,19.68,23.485,67,8.9981
3501,8/14/2012 7:00,Fall,0,1, Mist + Cloudy ,27.06,30.305,83,6.0032
3502,5/19/2011 11:00,Summer,0,1," Light Snow, Light Rain",22.14,25.76,88,11.0014
3503,7/7/2012 12:00,Fall,0,0, Clear + Few clouds,39.36,43.18,31,23.9994
3504,3/10/2012 10:00,Spring,0,0, Clear + Few clouds,10.66,11.365,35,27.9993
3505,9/7/2011 13:00,Fall,0,1," Light Snow, Light Rain",24.6,27.275,88,0.0
3506,5/7/2011 4:00,Summer,0,0, Clear + Few clouds,16.4,20.455,82,7.0015
3507,4/12/2012 22:00,Summer,0,1, Clear + Few clouds,17.22,21.21,35,12.998
3508,8/9/2012 20:00,Fall,0,1, Clear + Few clouds,28.7,32.575,54,19.0012
3509,11/10/2011 18:00,Winter,0,1, Mist + Cloudy ,14.76,17.425,81,11.0014
3510,11/17/2011 7:00,Winter,0,1," Light Snow, Light Rain",13.94,15.91,61,19.0012
3511,8/15/2011 7:00,Fall,0,1, Clear + Few clouds,24.6,27.275,88,16.9979
3512,11/7/2011 20:00,Winter,0,1, Clear + Few clouds,16.4,20.455,71,0.0
3513,2/4/2011 5:00,Spring,0,1, Mist + Cloudy ,5.74,7.575,63,8.9981
3514,8/15/2011 15:00,Fall,0,1," Light Snow, Light Rain",30.34,34.09,55,19.9995
3515,1/13/2011 14:00,Spring,0,1, Clear + Few clouds,9.02,9.85,41,26.0027
3516,6/11/2011 11:00,Summer,0,0, Clear + Few clouds,31.16,35.605,62,8.9981
3517,10/7/2011 16:00,Winter,0,1, Clear + Few clouds,26.24,31.06,44,0.0
3518,11/5/2012 22:00,Winter,0,1, Clear + Few clouds,11.48,13.635,56,12.998
3519,9/15/2011 11:00,Fall,0,1, Mist + Cloudy ,27.88,31.82,65,8.9981
3520,10/13/2011 16:00,Winter,0,1, Clear + Few clouds,27.06,31.06,74,15.0013
3521,10/4/2012 5:00,Winter,0,1," Light Snow, Light Rain",26.24,28.79,89,7.0015
3522,12/5/2011 19:00,Winter,0,1, Mist + Cloudy ,18.86,22.725,77,0.0
3523,10/6/2012 12:00,Winter,0,0, Clear + Few clouds,28.7,32.575,54,7.0015
3524,11/5/2012 7:00,Winter,0,1, Mist + Cloudy ,12.3,14.395,49,16.9979
3525,9/19/2012 13:00,Fall,0,1, Clear + Few clouds,24.6,31.06,40,16.9979
3526,2/12/2011 3:00,Spring,0,0, Clear + Few clouds,4.92,9.85,80,0.0
3527,2/13/2011 8:00,Spring,0,0, Mist + Cloudy ,9.02,11.365,64,12.998
3528,12/13/2011 21:00,Winter,0,1, Clear + Few clouds,12.3,15.15,52,11.0014
3529,8/1/2012 20:00,Fall,0,1, Clear + Few clouds,30.34,34.85,66,11.0014
3530,3/14/2012 16:00,Spring,0,1, Clear + Few clouds,29.52,31.82,25,12.998
3531,9/5/2011 3:00,Fall,1,0, Mist + Cloudy ,27.88,31.82,74,19.9995
3532,8/9/2011 2:00,Fall,0,1, Clear + Few clouds,29.52,34.09,70,0.0
3533,4/15/2011 12:00,Summer,1,0, Clear + Few clouds,21.32,25.0,55,19.0012
3534,9/9/2011 12:00,Fall,0,1, Clear + Few clouds,26.24,28.03,94,0.0
3535,5/6/2012 13:00,Summer,0,0, Mist + Cloudy ,24.6,30.305,64,0.0
3536,3/2/2011 9:00,Spring,0,1, Clear + Few clouds,11.48,12.88,56,19.9995
3537,6/15/2011 19:00,Summer,0,1, Clear + Few clouds,28.7,31.82,37,19.0012
3538,8/11/2011 22:00,Fall,0,1, Clear + Few clouds,28.7,32.575,48,0.0
3539,8/3/2012 6:00,Fall,0,1, Clear + Few clouds,27.06,30.305,83,15.0013
3540,4/2/2011 2:00,Summer,0,0, Clear + Few clouds,9.84,12.12,75,8.9981
3541,1/11/2011 7:00,Spring,0,1, Mist + Cloudy ,6.56,11.365,55,0.0
3542,9/17/2011 2:00,Fall,0,0, Clear + Few clouds,18.86,22.725,82,6.0032
3543,10/12/2011 16:00,Winter,0,1, Mist + Cloudy ,22.96,26.515,88,15.0013
3544,2/6/2011 13:00,Spring,0,0, Clear + Few clouds,13.94,18.18,46,0.0
3545,8/13/2011 13:00,Fall,0,0, Mist + Cloudy ,30.34,35.605,74,22.0028
3546,2/10/2012 21:00,Spring,0,1, Mist + Cloudy ,13.12,16.665,66,6.0032
3547,3/8/2012 9:00,Spring,0,1, Clear + Few clouds,18.86,22.725,72,31.0009
3548,4/5/2012 17:00,Summer,0,1, Clear + Few clouds,20.5,24.24,31,11.0014
3549,8/12/2011 0:00,Fall,0,1, Clear + Few clouds,26.24,31.06,53,11.0014
3550,1/16/2011 11:00,Spring,0,0, Clear + Few clouds,9.84,11.365,44,16.9979
3551,8/4/2012 16:00,Fall,0,0, Clear + Few clouds,36.9,40.91,39,19.9995
3552,2/10/2011 23:00,Spring,0,1, Clear + Few clouds,4.92,7.575,42,7.0015
3553,5/19/2011 21:00,Summer,0,1, Clear + Few clouds,22.14,25.76,77,19.0012
3554,4/3/2011 17:00,Summer,0,0, Mist + Cloudy ,18.86,22.725,28,8.9981
3555,10/2/2012 4:00,Winter,0,1, Mist + Cloudy ,22.96,26.515,83,6.0032
3556,1/12/2011 23:00,Spring,0,1, Clear + Few clouds,5.74,5.305,59,27.9993
3557,6/2/2012 10:00,Summer,0,0, Clear + Few clouds,24.6,31.06,53,19.9995
3558,2/13/2011 1:00,Spring,0,0, Clear + Few clouds,8.2,11.365,59,6.0032
3559,2/9/2011 20:00,Spring,0,1," Light Snow, Light Rain",5.74,7.575,86,11.0014
3560,8/7/2012 11:00,Fall,0,1, Mist + Cloudy ,31.16,36.365,66,6.0032
3561,7/11/2012 3:00,Fall,0,1, Clear + Few clouds,26.24,28.79,89,8.9981
3562,12/2/2012 0:00,Winter,0,0, Mist + Cloudy ,12.3,15.91,87,6.0032
3563,3/15/2011 4:00,Spring,0,1, Clear + Few clouds,9.84,12.88,75,6.0032
3564,9/6/2012 3:00,Fall,0,1, Clear + Few clouds,28.7,33.335,84,7.0015
3565,5/8/2011 23:00,Summer,0,0, Clear + Few clouds,18.86,22.725,88,6.0032
3566,8/8/2012 15:00,Fall,0,1, Mist + Cloudy ,34.44,37.88,44,12.998
3567,4/16/2011 10:00,Summer,0,0," Light Snow, Light Rain",17.22,21.21,94,26.0027
3568,3/7/2011 12:00,Spring,0,1, Clear + Few clouds,12.3,13.635,42,27.9993
3569,7/7/2011 21:00,Fall,0,1, Clear + Few clouds,30.34,34.09,62,11.0014
3570,3/12/2012 3:00,Spring,0,1, Clear + Few clouds,14.76,17.425,50,8.9981
3571,9/7/2012 3:00,Fall,0,1, Clear + Few clouds,25.42,28.79,83,6.0032
3572,10/5/2012 12:00,Winter,0,1, Clear + Few clouds,29.52,32.575,42,11.0014
3573,11/7/2012 18:00,Winter,0,1, Mist + Cloudy ,13.12,14.395,53,23.9994
3574,8/11/2012 12:00,Fall,0,0, Clear + Few clouds,31.16,35.605,58,15.0013
3575,5/16/2012 11:00,Summer,0,1, Clear + Few clouds,28.7,32.575,54,8.9981
3576,3/15/2011 17:00,Spring,0,1, Mist + Cloudy ,14.76,17.425,62,12.998
3577,11/10/2011 2:00,Winter,0,1, Mist + Cloudy ,15.58,19.695,94,0.0
3578,5/18/2012 19:00,Summer,0,1, Clear + Few clouds,25.42,31.06,41,12.998
3579,1/13/2011 1:00,Spring,0,1, Clear + Few clouds,5.74,6.06,50,19.0012
3580,7/13/2012 23:00,Fall,0,1, Mist + Cloudy ,29.52,32.575,45,8.9981
3581,1/9/2012 21:00,Spring,0,1, Mist + Cloudy ,8.2,12.88,93,0.0
3582,3/13/2012 12:00,Spring,0,1, Clear + Few clouds,24.6,30.305,60,19.0012
3583,6/3/2011 0:00,Summer,0,1, Clear + Few clouds,25.42,31.06,38,19.0012
3584,2/4/2011 0:00,Spring,0,1, Mist + Cloudy ,8.2,12.88,44,0.0
